,Name,Best Solution Cost,Optimal Value,Run Time
0,A-n32-k5,1037.286091303103,784,5.94
1,A-n33-k5,827.7982477472679,661,5.65
2,A-n33-k6,906.1520223830141,742,5.81
3,A-n34-k5,982.2806936323457,778,5.3
4,A-n36-k5,976.0463308443733,799,4.97
5,A-n37-k5,856.8854784846571,669,5.7
6,A-n37-k6,1115.5531803414137,949,4.91
7,A-n38-k5,864.7103961842724,730,5.64
8,A-n39-k5,1040.6178317484573,822,5.77
9,A-n39-k6,1117.6917885103835,831,4.58
10,A-n44-k6,1140.333775447233,937,4.36
11,A-n45-k6,1181.0327902359095,944,6.42
12,A-n45-k7,1375.2197945817152,1146,4.8
13,A-n46-k7,1166.9030717250823,914,6.67
14,A-n48-k7,1366.5804651148067,1073,5.86
15,A-n53-k7,1481.2250730799003,1010,7.57
16,A-n54-k7,1466.3424709571182,1167,8.82
17,A-n55-k9,1360.8795300047482,1073,9.32
18,A-n60-k9,1715.6264371183122,1408,7.31
19,A-n61-k9,1269.420017383108,1035,7.77
20,A-n62-k8,1798.6482035186987,1290,4.84
21,A-n63-k10,1593.1515489591748,1315,7.4
22,A-n63-k9,1980.379466067839,1634,7.87
23,A-n64-k9,1731.139050148678,1402,9.15
24,A-n65-k9,1651.789159118567,1177,6.84
25,A-n69-k9,1494.6595529610324,1168,8.74
26,A-n80-k10,2414.0300868292593,1764,6.53
