,Name,Best Solution Cost,Optimal Value,Run Time
0,A-n32-k5,1461.980720069444,784,1.7
1,A-n33-k5,1202.161503178897,661,1.51
2,A-n33-k6,1232.4717895622202,742,1.93
3,A-n34-k5,1323.4153014162955,778,1.85
4,A-n36-k5,1326.0091027854078,799,1.76
5,A-n37-k5,1327.8141569642446,669,3.0
6,A-n37-k6,1501.4411644791755,949,2.26
7,A-n38-k5,1359.5142209973621,730,1.63
8,A-n39-k5,1398.3280344939799,822,1.74
9,A-n39-k6,1652.487878425953,831,1.62
10,A-n44-k6,1648.9058424968593,937,2.2
11,A-n45-k6,1706.0935956989392,944,8.73
12,A-n45-k7,1862.8530454994357,1146,2.26
13,A-n46-k7,1757.5301714783122,914,2.07
14,A-n48-k7,1990.3423550127663,1073,2.37
15,A-n53-k7,2063.2588496268763,1010,2.34
16,A-n54-k7,2033.2909752233777,1167,2.56
17,A-n55-k9,2277.383763478398,1073,2.75
18,A-n60-k9,2716.1124831120433,1408,2.74
19,A-n61-k9,2213.21010411438,1035,3.04
20,A-n62-k8,2508.285669090529,1290,2.36
21,A-n63-k10,2562.598716768858,1315,2.56
22,A-n63-k9,2936.846900073825,1634,2.8
23,A-n64-k9,2500.3589471230916,1402,3.89
24,A-n65-k9,2857.195874657864,1177,2.67
25,A-n69-k9,2699.2457705735887,1168,3.3
26,A-n80-k10,3411.3506316322528,1764,2.94
