,Name,Best Solution Cost,Optimal Value,Run Time
0,A-n32-k5,898.6055646939631,784,3.14
1,A-n33-k5,735.1447351631913,661,2.68
2,A-n33-k6,968.2176952152657,742,2.46
3,A-n34-k5,933.0608007411254,778,2.22
4,A-n36-k5,993.9852955513876,799,2.29
5,A-n37-k5,836.874898161162,669,2.47
6,A-n37-k6,1186.6598690953863,949,2.48
7,A-n38-k5,913.4618382299234,730,2.55
8,A-n39-k5,1057.8499315112572,822,2.66
9,A-n39-k6,940.9251561228047,831,2.41
10,A-n44-k6,1238.467701792739,937,2.25
11,A-n45-k6,1172.4216024683558,944,2.78
12,A-n45-k7,1438.893175052956,1146,3.09
13,A-n46-k7,1051.045721710346,914,2.61
14,A-n48-k7,1265.9156612267227,1073,2.59
15,A-n53-k7,1342.4929330075709,1010,3.27
16,A-n54-k7,1649.28913923272,1167,2.69
17,A-n55-k9,1308.1678592071564,1073,3.12
18,A-n60-k9,1687.1013097158543,1408,3.11
19,A-n61-k9,1308.8320095344213,1035,3.15
20,A-n62-k8,1724.0219109426853,1290,2.87
21,A-n63-k10,1769.1792322147066,1315,3.15
22,A-n63-k9,2078.879933596897,1634,3.36
23,A-n64-k9,1772.7748209561275,1402,2.96
24,A-n65-k9,1515.7375550848913,1177,3.33
25,A-n69-k9,1482.5933813622871,1168,3.18
26,A-n80-k10,2273.7077201305983,1764,4.28
