,Name,Best Solution Cost,Optimal Value,Run Time
0,A-n32-k5,1241.8587876454521,784,1.78
1,A-n33-k5,1168.9243986456759,661,1.66
2,A-n33-k6,1155.3109271971252,742,1.99
3,A-n34-k5,1173.4554749724741,778,1.87
4,A-n36-k5,1306.3751884725884,799,1.77
5,A-n37-k5,1157.665927828274,669,1.59
6,A-n37-k6,1491.3050941712315,949,1.92
7,A-n38-k5,1417.0343785712018,730,1.9
8,A-n39-k5,1322.142014441941,822,2.02
9,A-n39-k6,1418.7520703105652,831,1.98
10,A-n44-k6,1636.658485596999,937,1.9
11,A-n45-k6,1925.892853127888,944,1.76
12,A-n45-k7,1719.656889635996,1146,2.12
13,A-n46-k7,1664.4452221903907,914,1.95
14,A-n48-k7,1701.7693457099322,1073,1.92
15,A-n53-k7,2048.636009366841,1010,2.49
16,A-n54-k7,2089.27149921679,1167,2.29
17,A-n55-k9,2091.260515307105,1073,2.41
18,A-n60-k9,2414.768209115824,1408,2.49
19,A-n61-k9,2234.615661026496,1035,2.5
20,A-n62-k8,2345.948282229389,1290,3.05
21,A-n63-k10,2649.6174331083207,1315,2.48
22,A-n63-k9,2828.393770230466,1634,3.33
23,A-n64-k9,2393.3661479927996,1402,2.73
24,A-n65-k9,2583.06133702403,1177,2.52
25,A-n69-k9,2501.733013924314,1168,2.72
26,A-n80-k10,3012.0061148864597,1764,2.83
