,Name,Best Solution Cost,Optimal Value,Run Time
0,A-n32-k5,856.4467876516037,784,1.65
1,A-n33-k5,843.2996978768012,661,1.72
2,A-n33-k6,981.6805271559144,742,1.7
3,A-n34-k5,1015.2901402557122,778,1.52
4,A-n36-k5,899.6155722778384,799,1.53
5,A-n37-k5,857.2563130151455,669,1.8
6,A-n37-k6,1423.2347972989091,949,1.94
7,A-n38-k5,974.2743030894895,730,2.0
8,A-n39-k5,1193.4743515266273,822,1.5
9,A-n39-k6,1126.6585187250641,831,1.83
10,A-n44-k6,1102.643484548265,937,1.85
11,A-n45-k6,1202.3666050290367,944,1.96
12,A-n45-k7,1338.47436308813,1146,2.16
13,A-n46-k7,1095.3199260300858,914,1.93
14,A-n48-k7,1207.4964623613919,1073,2.03
15,A-n53-k7,1457.8286238261956,1010,2.16
16,A-n54-k7,1495.635234206397,1167,2.53
17,A-n55-k9,1390.490949367806,1073,2.56
18,A-n60-k9,1797.4200852462807,1408,2.81
19,A-n61-k9,1286.237965202005,1035,2.66
20,A-n62-k8,1733.589367759321,1290,2.84
21,A-n63-k10,1587.942042685452,1315,2.69
22,A-n63-k9,2111.408375050415,1634,2.69
23,A-n64-k9,1896.5391945789563,1402,2.45
24,A-n65-k9,1537.7785825575263,1177,2.89
25,A-n69-k9,1794.9232407427235,1168,2.37
26,A-n80-k10,2196.289132608598,1764,3.19
