,Name,Best Solution Cost,Optimal Value,Run Time
0,A-n32-k5,1274.0091446351294,784,1.73
1,A-n33-k5,1162.9107944009181,661,1.42
2,A-n33-k6,1247.9110675883196,742,1.43
3,A-n34-k5,1205.6945907529744,778,1.83
4,A-n36-k5,1286.0232482338045,799,1.85
5,A-n37-k5,1210.20036972177,669,1.54
6,A-n37-k6,1418.8346438063259,949,2.16
7,A-n38-k5,1258.783454200398,730,1.54
8,A-n39-k5,1391.4658607182103,822,1.88
9,A-n39-k6,1467.3951039466447,831,1.91
10,A-n44-k6,1598.2540533729857,937,2.13
11,A-n45-k6,1882.722484949889,944,1.98
12,A-n45-k7,1805.8113120855858,1146,1.88
13,A-n46-k7,1633.4565661976765,914,2.0
14,A-n48-k7,1696.8300904218324,1073,2.18
15,A-n53-k7,1949.3056988523797,1010,2.32
16,A-n54-k7,1835.6425893307328,1167,2.09
17,A-n55-k9,2084.810735745891,1073,2.55
18,A-n60-k9,2475.240447380797,1408,2.38
19,A-n61-k9,2045.4029934346145,1035,2.34
20,A-n62-k8,2166.791236091821,1290,2.62
21,A-n63-k10,2342.0896158794394,1315,3.28
22,A-n63-k9,2578.130329051324,1634,3.0
23,A-n64-k9,2343.1075985383904,1402,3.28
24,A-n65-k9,2383.9642386011915,1177,2.48
25,A-n69-k9,2516.507173030893,1168,2.85
26,A-n80-k10,2929.1986027111834,1764,2.78
