,Name,Best Solution Cost,Optimal Value,Run Time
0,A-n32-k5,953.7095510263566,784,4.04
1,A-n33-k5,875.8434335734712,661,2.93
2,A-n33-k6,847.3034299082832,742,9.43
3,A-n34-k5,962.5906869773523,778,2.98
4,A-n36-k5,1020.417150557452,799,2.85
5,A-n37-k5,912.5312759500001,669,3.69
6,A-n37-k6,1123.4970257603154,949,3.29
7,A-n38-k5,943.3141571371577,730,4.64
8,A-n39-k5,1084.0142712266384,822,4.28
9,A-n39-k6,1150.8590386012481,831,3.45
10,A-n44-k6,1207.2844900715145,937,3.96
11,A-n45-k6,1214.0905961195053,944,3.65
12,A-n45-k7,1402.8557743241067,1146,4.46
13,A-n46-k7,1204.7939162201665,914,4.43
14,A-n48-k7,1451.927900802281,1073,3.01
15,A-n53-k7,1474.570428234767,1010,3.37
16,A-n54-k7,1491.4336929998499,1167,4.02
17,A-n55-k9,1326.7671203178757,1073,4.22
18,A-n60-k9,1705.8141209768366,1408,3.77
19,A-n61-k9,1473.6999210170359,1035,5.23
20,A-n62-k8,1806.2762693319917,1290,3.97
21,A-n63-k10,1885.1215844950657,1315,4.0
22,A-n63-k9,1966.6932086974125,1634,3.55
23,A-n64-k9,1886.3917766816292,1402,6.49
24,A-n65-k9,1596.7720442505454,1177,5.26
25,A-n69-k9,1657.7028250106139,1168,5.12
26,A-n80-k10,2465.8400487372674,1764,5.61
