,Name,Best Solution Cost,Optimal Value,Run Time
0,A-n32-k5,1246.3298192386044,784,6.06
1,A-n33-k5,952.7593825470682,661,3.89
2,A-n33-k6,1073.2113434611006,742,3.55
3,A-n34-k5,1099.6863652978575,778,4.22
4,A-n36-k5,1180.362870105744,799,6.41
5,A-n37-k5,1250.774353212043,669,8.82
6,A-n37-k6,1323.031731583099,949,8.35
7,A-n38-k5,1170.2346494991168,730,5.51
8,A-n39-k5,1210.5439523583423,822,5.79
9,A-n39-k6,1257.5660922231891,831,5.71
10,A-n44-k6,1429.9069439982786,937,8.27
11,A-n45-k6,1531.525595287124,944,5.56
12,A-n45-k7,1528.4362400234174,1146,4.74
13,A-n46-k7,1576.155382796237,914,4.42
14,A-n48-k7,1575.4576150561898,1073,5.56
15,A-n53-k7,1677.2505231902696,1010,5.11
16,A-n54-k7,1654.3916482781349,1167,5.39
17,A-n55-k9,1686.1516553431431,1073,15.74
18,A-n60-k9,2047.0604511184738,1408,5.25
19,A-n61-k9,1704.434643647309,1035,4.97
20,A-n62-k8,2077.124913004751,1290,8.25
21,A-n63-k10,1971.5933900802913,1315,6.63
22,A-n63-k9,2426.005534378404,1634,7.34
23,A-n64-k9,2135.607741356858,1402,5.58
24,A-n65-k9,1929.1777686051919,1177,6.52
25,A-n69-k9,1903.8078038687927,1168,5.1
26,A-n80-k10,2826.3351933663243,1764,7.3
