,Name,Best Solution Cost,Optimal Value,Run Time
0,A-n32-k5,1137.933653265939,784,4.15
1,A-n33-k5,914.2702230775491,661,3.5
2,A-n33-k6,983.0136458335965,742,4.06
3,A-n34-k5,1035.7774192617226,778,2.79
4,A-n36-k5,1112.274568594531,799,14.3
5,A-n37-k5,999.0938849050509,669,3.13
6,A-n37-k6,1284.319447813429,949,3.98
7,A-n38-k5,1073.020151795368,730,3.63
8,A-n39-k5,1395.8899606802509,822,5.87
9,A-n39-k6,1223.8070083826012,831,3.86
10,A-n44-k6,1364.4821537314956,937,5.24
11,A-n45-k6,1556.7157277420574,944,5.05
12,A-n45-k7,1380.347927114193,1146,4.57
13,A-n46-k7,1245.5856248938653,914,4.7
14,A-n48-k7,1467.731454367361,1073,3.79
15,A-n53-k7,1515.1764819100442,1010,3.79
16,A-n54-k7,1572.0040621841083,1167,5.31
17,A-n55-k9,1589.9805781063694,1073,4.98
18,A-n60-k9,1893.4511176595931,1408,3.84
19,A-n61-k9,1570.0242267273095,1035,5.13
20,A-n62-k8,1839.3304059149523,1290,3.46
21,A-n63-k10,1936.9934315664561,1315,4.39
22,A-n63-k9,2262.9287352451634,1634,4.5
23,A-n64-k9,2007.6963449218586,1402,14.27
24,A-n65-k9,1806.1844910091027,1177,5.24
25,A-n69-k9,2075.631719077936,1168,5.63
26,A-n80-k10,2445.2146004505635,1764,5.2
