,Name,Best Solution Cost,Optimal Value,Run Time
0,A-n32-k5,1048.5346812898538,784,2.45
1,A-n33-k5,915.4907341457578,661,2.48
2,A-n33-k6,926.5861524751847,742,2.48
3,A-n34-k5,991.4143401489151,778,2.81
4,A-n36-k5,1039.4992112350064,799,2.58
5,A-n37-k5,810.1282566504937,669,2.88
6,A-n37-k6,1241.0739030420877,949,2.6
7,A-n38-k5,1065.3493018075915,730,2.36
8,A-n39-k5,1090.1014356685891,822,2.6
9,A-n39-k6,1208.9474067322635,831,2.46
10,A-n44-k6,1307.2240396987477,937,2.63
11,A-n45-k6,1279.717484716698,944,2.62
12,A-n45-k7,1408.946289734251,1146,2.89
13,A-n46-k7,1301.7753264493704,914,2.89
14,A-n48-k7,1300.5945618654248,1073,2.92
15,A-n53-k7,1460.9714781782443,1010,3.12
16,A-n54-k7,1560.607725658443,1167,3.56
17,A-n55-k9,1371.2852417743952,1073,3.45
18,A-n60-k9,1724.3203530591304,1408,3.2
19,A-n61-k9,1358.9001126536104,1035,3.42
20,A-n62-k8,1699.4080743492789,1290,3.24
21,A-n63-k10,1704.3233086726332,1315,3.71
22,A-n63-k9,2054.6942467387735,1634,3.26
23,A-n64-k9,1778.2439716946276,1402,3.53
24,A-n65-k9,1595.3804498402626,1177,3.7
25,A-n69-k9,1562.5397573332743,1168,3.5
26,A-n80-k10,2468.918324786262,1764,4.23
