,Name,Best Solution Cost,Optimal Value,Run Time
0,A-n32-k5,857.5085173845936,784,2.14
1,A-n33-k5,726.0443968088297,661,1.61
2,A-n33-k6,753.4638559892887,742,1.46
3,A-n34-k5,820.6170791849404,778,1.33
4,A-n36-k5,882.0057868268536,799,1.5
5,A-n37-k5,741.8801892296074,669,1.48
6,A-n37-k6,1003.0505155014907,949,1.79
7,A-n38-k5,800.2354071411835,730,2.15
8,A-n39-k5,928.8191619671193,822,1.69
9,A-n39-k6,922.564080948737,831,2.1
10,A-n44-k6,1007.7438405222512,937,2.2
11,A-n45-k6,1031.1273738065145,944,2.04
12,A-n45-k7,1171.6329563624051,1146,2.1
13,A-n46-k7,962.7996596737086,914,1.95
14,A-n48-k7,1169.8618971155624,1073,1.89
15,A-n53-k7,1127.4189312902095,1010,2.19
16,A-n54-k7,1233.3377392901223,1167,1.71
17,A-n55-k9,1145.8626503353262,1073,2.09
18,A-n60-k9,1449.6757017040638,1408,2.99
19,A-n61-k9,1097.8463538339147,1035,2.34
20,A-n62-k8,1398.310060656739,1290,1.97
21,A-n63-k10,1416.9823056778337,1315,2.61
22,A-n63-k9,1741.531444371749,1634,2.28
23,A-n64-k9,1501.375420708372,1402,2.0
24,A-n65-k9,1308.8343626150981,1177,2.39
25,A-n69-k9,1272.3383401908732,1168,2.45
26,A-n80-k10,1952.2978446773825,1764,2.3
