,Name,Best Solution Cost,Optimal Value,Run Time
0,A-n32-k5,1104.549291,784,3.25
1,A-n33-k5,779.9528335,661,2.97
2,A-n33-k6,999.8917019,742,2.77
3,A-n34-k5,905.8301585,778,2.98
4,A-n36-k5,1022.246861,799,2.82
5,A-n37-k5,981.5245727,669,2.84
6,A-n37-k6,1151.147037,949,3.43
7,A-n38-k5,1045.188057,730,3.06
8,A-n39-k5,1148.970018,822,3.34
9,A-n39-k6,1096.523392,831,3.13
10,A-n44-k6,1309.846747,937,2.95
11,A-n45-k6,1450.698805,944,3.23
12,A-n45-k7,1398.269491,1146,3.35
13,A-n46-k7,1392.586142,914,3.43
14,A-n48-k7,1374.511863,1073,3.44
15,A-n53-k7,1519.443114,1010,3.32
16,A-n54-k7,1533.492537,1167,3.51
17,A-n55-k9,1399.851577,1073,3.45
18,A-n60-k9,1697.806396,1408,4.25
19,A-n61-k9,1443.06323,1035,3.82
20,A-n62-k8,1833.99756,1290,3.32
21,A-n63-k10,1948.243057,1315,4.24
22,A-n63-k9,2090.166435,1634,4.3
23,A-n64-k9,1773.71463,1402,3.86
24,A-n65-k9,1758.898559,1177,3.87
25,A-n69-k9,1604.806495,1168,3.71
26,A-n80-k10,2266.612301,1764,4.51
