,Name,Best Solution Cost,Optimal Value,Run Time
0,A-n32-k5,920.1005597815106,784,3.1
1,A-n33-k5,797.0470977460138,661,2.99
2,A-n33-k6,943.5296297700993,742,2.84
3,A-n34-k5,856.0397467076626,778,2.91
4,A-n36-k5,963.1594065567728,799,3.1
5,A-n37-k5,852.6814843600087,669,3.01
6,A-n37-k6,1093.0968710611683,949,3.08
7,A-n38-k5,933.82969899507,730,3.41
8,A-n39-k5,924.414173993604,822,2.9
9,A-n39-k6,1153.9639833633441,831,3.11
10,A-n44-k6,1187.6349031210818,937,3.14
11,A-n45-k6,1172.4702492711306,944,3.3
12,A-n45-k7,1339.8287059942822,1146,3.56
13,A-n46-k7,1169.7240542824252,914,3.19
14,A-n48-k7,1269.7401134312195,1073,3.55
15,A-n53-k7,1486.028398276311,1010,3.34
16,A-n54-k7,1421.5821026002188,1167,3.64
17,A-n55-k9,1249.2837369055198,1073,3.77
18,A-n60-k9,1684.3615293430232,1408,3.76
19,A-n61-k9,1267.488168469793,1035,4.22
20,A-n62-k8,1655.3125325955061,1290,3.53
21,A-n63-k10,1580.3964540717716,1315,3.78
22,A-n63-k9,1921.2012968004751,1634,3.43
23,A-n64-k9,1819.9383535345985,1402,3.78
24,A-n65-k9,1562.0519999982055,1177,3.76
25,A-n69-k9,1591.9797099909028,1168,3.49
26,A-n80-k10,2216.69537029729,1764,3.87
